common_name,audio_index,occur,realised_occur,observer_id,n,checklist_label,previous_checklists,min,max,diff,ratio,new_diff
Chestnut-sided Warbler,6.198582283913689,0.055930007862271335,0.7733689398987755,new,86.05515832482125,low,0,0.03540135014226442,0.02991820901985261,-0.00548314112241181,0.8451149150985153,-0.15488508490148467
Chestnut-sided Warbler,6.198582283913689,0.055930007862271335,0.7733689398987755,new,86.05515832482125,medium,197,0.04390030233048501,0.036690244050239754,-0.007210058280245256,0.8357629014495764,-0.16423709855042357
Chestnut-sided Warbler,6.198582283913689,0.055930007862271335,0.7733689398987755,new,86.05515832482125,high,2598,0.045813268396153184,0.03922090996880753,-0.0065923584273456515,0.8561037302481742,-0.1438962697518258
Chimney Swift,6.581191281337743,0.1588566519234863,0.8885612727454819,new,86.05515832482125,low,0,0.06411783037898107,0.05448592647551838,-0.00963190390346269,0.849778075045094,-0.15022192495490605
Chimney Swift,6.581191281337743,0.1588566519234863,0.8885612727454819,new,86.05515832482125,medium,197,0.07982511604982827,0.06586151880628437,-0.013963597243543902,0.8250726345975172,-0.17492736540248277
Chimney Swift,6.581191281337743,0.1588566519234863,0.8885612727454819,new,86.05515832482125,high,2598,0.08357260598913137,0.0702102574021188,-0.013362348587012574,0.8401109020251164,-0.1598890979748836
Chipping Sparrow,6.399813067626486,0.4012331130065786,0.997191336859181,new,86.05515832482125,low,0,0.10628658970103057,0.10184153413823091,-0.004445055562799657,0.9581785851319251,-0.04182141486807489
Chipping Sparrow,6.399813067626486,0.4012331130065786,0.997191336859181,new,86.05515832482125,medium,197,0.1414613587960397,0.13069885549528315,-0.010762503300756537,0.9239191296311948,-0.07608087036880518
Chipping Sparrow,6.399813067626486,0.4012331130065786,0.997191336859181,new,86.05515832482125,high,2598,0.15450890975431233,0.14441930621095464,-0.010089603543357695,0.9346988885016315,-0.06530111149836848
Common Goldeneye,4.137054817432024,0.02408472005474827,0.5129955373681165,new,86.05515832482125,low,0,0.021387964426198627,0.013518878431408813,-0.007869085994789814,0.6320787786073375,-0.3679212213926625
Common Goldeneye,4.137054817432024,0.02408472005474827,0.5129955373681165,new,86.05515832482125,medium,197,0.028184243563040473,0.018664354231751945,-0.009519889331288528,0.6622265447715447,-0.33777345522845525
Common Goldeneye,4.137054817432024,0.02408472005474827,0.5129955373681165,new,86.05515832482125,high,2598,0.03070454363942174,0.021187438196251615,-0.009517105443170124,0.6900424394860226,-0.3099575605139774
Common Grackle,5.037232931337437,0.46234301965125035,0.9946186758748001,new,86.05515832482125,low,0,0.20505832138552266,0.19051634424479996,-0.014541977140722695,0.9290837014442206,-0.07091629855577941
Common Grackle,5.037232931337437,0.46234301965125035,0.9946186758748001,new,86.05515832482125,medium,197,0.266279528025849,0.241687585669682,-0.02459194235616699,0.9076461396094267,-0.09235386039057325
Common Grackle,5.037232931337437,0.46234301965125035,0.9946186758748001,new,86.05515832482125,high,2598,0.2898806468050712,0.26620025399933367,-0.023680392805737527,0.9183098524626195,-0.08169014753738046
Common Loon,5.433196650346831,0.030297045347344207,0.503220416425762,new,86.05515832482125,low,0,0.018025516246903385,0.012965029570046601,-0.005060486676856784,0.7192598199385203,-0.2807401800614797
Common Loon,5.433196650346831,0.030297045347344207,0.503220416425762,new,86.05515832482125,medium,197,0.025280077462129298,0.018774017091706122,-0.006506060370423176,0.7426408055841779,-0.2573591944158221
Common Loon,5.433196650346831,0.030297045347344207,0.503220416425762,new,86.05515832482125,high,2598,0.028500656528497037,0.021867673609865988,-0.006632982918631049,0.767269118449994,-0.23273088155000599
